"","cell_index","PointNum","pos_x","pos_y","cell_Area","k10_mesmer","k15_mesmer","mesmer_full"
"51342",51342,"A6",1018.60563380282,574.887323943662,568,"B","B","B"
"51343",51343,"A6",1250.19402985075,576.241791044776,335,"B","B","B"
"51344",51344,"A6",180.059945504087,576.934604904632,367,"B","B","B"
"51345",51345,"A6",246.604743083004,576.786561264822,253,"B","B","B"
"51346",51346,"A6",376.447058823529,577.286274509804,255,"B","B","B"
"51347",51347,"A6",835.383177570093,576.957943925234,214,"Unresolvable","Unresolvable","M1"
"51348",51348,"A6",926.972166998012,576.62226640159,503,"B","B","CD4"
"51349",51349,"A6",1229.43852459016,577.014344262295,488,"B","B","B"
"51350",51350,"A6",1571.1628440367,577.915137614679,436,"B","B","B"
"51351",51351,"A6",296.201612903226,578.838709677419,124,"B","B","B"
"51352",51352,"A6",441.206208425721,578.376940133038,451,"B","B","B"
"51353",51353,"A6",677.159793814433,578.314432989691,194,"B","B","B"
"51354",51354,"A6",695.363475177305,572.370567375886,564,"B","B","B"
"51355",51355,"A6",889.438532110092,578.009174311927,545,"B","B","B"
"51356",51356,"A6",1302.89988751406,579.770528683915,889,"B","B","B"
"51357",51357,"A6",1320.20384615385,578.634615384615,260,"B","B","B"
"51358",51358,"A6",1757.22900763359,577.87786259542,131,"B","B","B"
"51359",51359,"A6",1911.24454148472,577.38864628821,458,"B","B","B"
"51360",51360,"A6",314.072727272727,582.181818181818,220,"B","B","B"
"51361",51361,"A6",418.023980815348,577.505995203837,417,"B","B","B"
"51362",51362,"A6",794.713675213675,578.991452991453,234,"B","B","B"
"51363",51363,"A6",1280.59139784946,579.215053763441,93,"B","B","B"
"51364",51364,"A6",13.1093247588424,579.826366559486,311,"B","Epithelial","Epithelial"
"51365",51365,"A6",29.3308270676692,580.503759398496,133,"B","B","Epithelial"
"51366",51366,"A6",1336.80099502488,580.432835820896,603,"B","B","B"
"51367",51367,"A6",1682.21695760599,579.077306733167,401,"B","B","B"
"51368",51368,"A6",634.889733840304,580.87072243346,263,"B","B","CD4"
"51369",51369,"A6",1070.6137667304,580.416826003824,523,"B","B","B"
"51370",51370,"A6",1531.43581081081,581.734797297297,592,"B","B","B"
"51371",51371,"A6",1779.38485804416,581.01261829653,634,"B","B","CD4"
"51372",51372,"A6",1994.51530612245,580.727040816327,392,"B","B","B"
"51373",51373,"A6",942.463917525773,581.577319587629,97,"B","B","B"
"51374",51374,"A6",979.060941828255,582.930747922438,361,"B","B","B"
"51375",51375,"A6",1464.46168958743,582.489194499018,509,"B","B","B"
"51376",51376,"A6",1496.11583011583,582.5,518,"B","B","B"
"51377",51377,"A6",45.2490118577075,584.426877470356,253,"B","B","M1"
"51378",51378,"A6",615.135174418605,583.393895348837,688,"B","B","B"
"51379",51379,"A6",848.547445255474,583.552919708029,548,"Unresolvable","Unresolvable","M1"
"51380",51380,"A6",910.978260869565,584.775362318841,138,"B","B","B"
"51381",51381,"A6",1267.5015060241,579.427710843373,664,"B","B","B"
"51382",51382,"A6",1956.41214057508,583.380191693291,313,"B","B","B"
"51383",51383,"A6",339.881578947368,583.947368421053,532,"B","B","B"
"51384",51384,"A6",485.020527859238,584.187683284458,341,"B","B","CD4"
"51385",51385,"A6",1178.79092382496,583.940032414911,617,"B","B","DC"
"51386",51386,"A6",1653.0675862069,583.220689655172,725,"B","B","DC"
"51387",51387,"A6",588.578856152513,585.597920277296,577,"B","B","B"
"51388",51388,"A6",751.186046511628,585.674418604651,215,"B","B","B"
"51389",51389,"A6",2044.42666666667,586.4,150,"B","B","B"
"51390",51390,"A6",1132.50413223141,586.487603305785,121,"Unresolvable","Unresolvable","M1"
"51391",51391,"A6",126.430894308943,586.747967479675,492,"B","B","B"
"51392",51392,"A6",164.893617021277,586.732860520095,423,"B","B","B"
"51393",51393,"A6",507.953736654804,587.049822064057,281,"B","B","CD4"
"51394",51394,"A6",538.690789473684,587.243421052632,152,"B","B","B"
"51395",51395,"A6",769.244258872651,586.908141962422,479,"B","B","B"
"51396",51396,"A6",1822.20087336245,587.015283842795,458,"B","B","CD4"
"51397",51397,"A6",392.553708439898,588.358056265985,782,"B","B","B"
"51398",51398,"A6",818.040971168437,589.107738998483,659,"Unresolvable","Unresolvable","DC"
"51399",51399,"A6",867.155778894472,588.241206030151,398,"Unresolvable","Unresolvable","M1"
"51400",51400,"A6",1413.95660749507,587.85798816568,507,"B","B","B"
"51401",51401,"A6",1866.20857142857,586.514285714286,350,"B","B","CD4"
"51402",51402,"A6",306.365079365079,588.706349206349,126,"B","B","B"
"51403",51403,"A6",458.359116022099,588.574585635359,362,"T","CD4","CD4"
"51404",51404,"A6",1050.71739130435,588.448616600791,506,"B","B","B"
"51405",51405,"A6",1700.03311258278,589.509933774834,151,"B","B","B"
"51406",51406,"A6",2006.56862745098,588.921568627451,51,"B","B","B"
"51407",51407,"A6",2024.27011494253,588.716954022988,696,"B","B","B"
"51408",51408,"A6",223.908289241623,590.361552028219,567,"B","B","M1"
"51409",51409,"A6",1584.71252204586,590.045855379189,567,"B","B","B"
"51410",51410,"A6",1673.93604651163,590.412790697674,172,"B","B","B"
"51411",51411,"A6",1744.56860158311,590.337730870712,758,"B","B","B"
"51412",51412,"A6",1888.42261904762,589.815476190476,504,"B","B","B"
"51413",51413,"A6",1929.71590909091,590.085227272727,176,"B","B","B"
"51414",51414,"A6",650.722408026756,591.391304347826,299,"B","B","B"
"51415",51415,"A6",692.507142857143,591.028571428571,140,"B","B","B"
"51416",51416,"A6",1113.50246305419,590.660098522167,203,"Unresolvable","Unresolvable","M1"
"51417",51417,"A6",1843.95352323838,590.937031484258,667,"B","B","CD4"
"51418",51418,"A6",1978.52038369305,590.093525179856,417,"B","B","B"
"51419",51419,"A6",197.105769230769,592.197115384615,208,"B","B","DC"
"51420",51420,"A6",296.333333333333,591.594202898551,138,"B","B","B"
"51421",51421,"A6",360.172268907563,591.390756302521,476,"B","B","B"
"51422",51422,"A6",25.0229226361032,592.974212034384,349,"B","B","Epithelial"
"51423",51423,"A6",277.894736842105,591.795013850416,361,"B","B","B"
"51424",51424,"A6",719.861635220126,592.874213836478,159,"B","B","CD4"
"51425",51425,"A6",1285.13310580205,593.18771331058,293,"B","B","B"
"51426",51426,"A6",1007.23568281938,594.310572687225,454,"B","B","DC"
"51427",51427,"A6",1218.34708737864,593.669902912621,412,"B","B","B"
"51428",51428,"A6",1798.55208333333,593.512152777778,576,"B","B","CD4"
"51429",51429,"A6",1942.78448275862,594.439655172414,232,"B","B","B"
"51430",51430,"A6",429.355813953488,595.902325581395,430,"B","B","B"
"51431",51431,"A6",671.088669950739,596.002463054187,406,"B","B","B"
"51432",51432,"A6",791.235173824131,597.503067484663,489,"Unresolvable","Unresolvable","DC"
"51433",51433,"A6",934.405572755418,596.006191950464,323,"B","B","B"
"51434",51434,"A6",957.911877394636,596.011494252874,522,"B","B","B"
"51435",51435,"A6",1095.16857610475,596.189852700491,611,"B","B","B"
"51436",51436,"A6",1625.91472868217,592.182170542636,516,"B","B","M1"
"51437",51437,"A6",327.528571428571,596.557142857143,140,"B","B","B"
"51438",51438,"A6",1151.16017964072,596.675149700599,668,"B","B","M1"
"51439",51439,"A6",1187.74683544304,597.278481012658,79,"B","B","B"
"51440",51440,"A6",1236.94514767932,597.713080168776,237,"B","B","B"
"51441",51441,"A6",1361.07630522088,595.933734939759,498,"B","B","B"
"51442",51442,"A6",240.916666666667,599.820512820513,156,"B","B","B"
"51443",51443,"A6",1612.6017699115,597.58407079646,226,"B","B","B"
"51444",51444,"A6",181.033333333333,599.283333333333,180,"B","B","B"
"51445",51445,"A6",1453.67774936061,598.849104859335,391,"B","B","B"
"51446",51446,"A6",1686.3275862069,599.586206896552,174,"B","B","B"
"51447",51447,"A6",109.810064935065,600.461038961039,616,"B","B","B"
"51448",51448,"A6",253.994152046784,600.289473684211,342,"B","B","B"
"51449",51449,"A6",408.657342657343,600.311188811189,286,"B","B","B"
"51450",51450,"A6",550.777429467085,599.623824451411,638,"B","B","B"
"51451",51451,"A6",774.915492957746,601.492957746479,71,"B","B","B"
"51452",51452,"A6",883.030769230769,598.556043956044,455,"B","B","B"
"51453",51453,"A6",987.612244897959,599.755102040816,343,"B","B","DC"
"51454",51454,"A6",1201.33227848101,600.158227848101,316,"B","B","B"
"51455",51455,"A6",1916.86766917293,602.193984962406,665,"B","B","B"
"51456",51456,"A6",151.099337748344,600.514900662252,604,"B","B","B"
"51457",51457,"A6",706.698630136986,602.041095890411,438,"B","B","CD4"
"51458",51458,"A6",1429.02805280528,600.788778877888,606,"B","B","B"
"51459",51459,"A6",1647.26126126126,600.681681681682,333,"B","B","M1"
"51460",51460,"A6",1253.60296846011,601.257884972171,539,"B","B","B"
"51461",51461,"A6",1480.06732348112,601.666666666667,609,"B","B","B"
"51462",51462,"A6",1540.07702702703,601.955405405405,740,"B","B","DC"
"51463",51463,"A6",1718.62571976967,603.061420345489,521,"B","B","B"
"51464",51464,"A6",84.7674750356633,600.131241084165,701,"B","B","CD4"
"51465",51465,"A6",519.782874617737,602.749235474006,654,"B","B","B"
"51466",51466,"A6",732.795275590551,603.181102362205,508,"B","B","B"
"51467",51467,"A6",1865.02787456446,603.95818815331,287,"B","B","B"
"51468",51468,"A6",1957.70425531915,602.863829787234,470,"B","B","B"
"51469",51469,"A6",849.283720930233,603.946511627907,430,"B","B","M1"
"51470",51470,"A6",901.79746835443,603.936708860759,395,"B","B","B"
"51471",51471,"A6",1072.72328767123,603.602739726027,365,"B","B","B"
"51472",51472,"A6",1321.046875,603.9765625,128,"B","B","B"
"51473",51473,"A6",1769.08474576271,603.692796610169,472,"T","CD4","CD4"
"51474",51474,"A6",1830.43859649123,604.324561403509,114,"B","B","CD4"
"51475",51475,"A6",2002.09224318658,605.180293501048,477,"B","B","B"
"51476",51476,"A6",467.833333333333,604.917491749175,606,"Unresolvable","Unresolvable","M1"
"51477",51477,"A6",495.430327868852,605.215163934426,488,"B","B","CD4"
"51478",51478,"A6",1392.43867924528,604.512578616352,636,"B","B","B"
"51479",51479,"A6",1500.52098765432,605.311111111111,405,"B","B","B"
"51480",51480,"A6",1987.81954887218,604.87969924812,133,"B","B","B"
"51481",51481,"A6",66.0823529411765,606.517647058824,170,"Endothelial","Endothelial","Endothelial"
"51482",51482,"A6",133.867256637168,606.716814159292,113,"B","B","B"
"51483",51483,"A6",636.468497576737,605.575121163166,619,"B","B","B"
"51484",51484,"A6",1514.92890995261,605.255924170616,211,"Unresolvable","Unresolvable","M1"
"51485",51485,"A6",1972.57971014493,606.695652173913,69,"B","B","B"
"51486",51486,"A6",33.1740041928721,606.731656184486,477,"T","CD4","CD4"
"51487",51487,"A6",659.454022988506,606.718390804598,174,"B","B","B"
"51488",51488,"A6",1029.83300589391,608.05304518664,509,"Unresolvable","Unresolvable","M1"
"51489",51489,"A6",1296.69565217391,607.065217391304,506,"B","B","B"
"51490",51490,"A6",1340.12995245642,606.938193343899,631,"B","B","B"
"51491",51491,"A6",1670.2253968254,605.993650793651,315,"B","B","B"
"51492",51492,"A6",1785.92307692308,607.350427350427,117,"B","B","B"
"51493",51493,"A6",1882.34234234234,607.750750750751,333,"B","B","CD4"
"51494",51494,"A6",1819.90322580645,607.290322580645,155,"B","B","B"
"51495",51495,"A6",7.20918367346939,609.974489795918,196,"T","CD4","CD4"
"51496",51496,"A6",269.8,609.153571428571,280,"B","B","B"
"51497",51497,"A6",336.493036211699,608.342618384401,359,"B","B","B"
"51498",51498,"A6",593.243190661479,609.219844357977,514,"B","B","B"
"51499",51499,"A6",687.507978723404,607.11170212766,376,"B","B","CD4"
"51500",51500,"A6",1169.42270531401,608.975845410628,414,"B","B","DC"
"51501",51501,"A6",194.543535620053,610.55672823219,379,"B","B","B"
"51502",51502,"A6",571.258064516129,609.327419354839,620,"B","B","B"
"51503",51503,"A6",867.283185840708,609.088495575221,113,"Unresolvable","Unresolvable","M1"
"51504",51504,"A6",1188.57948717949,609.123076923077,195,"B","B","B"
"51505",51505,"A6",1700.27494456763,610.560975609756,451,"B","B","CD4"
"51506",51506,"A6",1601.23716814159,611.079646017699,565,"B","B","B"
"51507",51507,"A6",2034.37061403509,610.993421052632,456,"B","B","B"
"51508",51508,"A6",363.399477806789,609.801566579634,383,"B","B","B"
"51509",51509,"A6",758.020435967302,611.607629427793,734,"B","B","B"
"51510",51510,"A6",813.92962962963,611.87037037037,540,"B","B","B"
"51511",51511,"A6",1280.96428571429,612.696428571429,112,"B","B","B"
"51512",51512,"A6",295.797872340426,609.191489361702,282,"B","B","B"
"51513",51513,"A6",311.841379310345,611.891954022989,435,"B","B","B"
"51514",51514,"A6",924.660685154976,612.123980424144,613,"B","B","B"
"51515",51515,"A6",971.91156462585,613.013605442177,441,"B","B","B"
"51516",51516,"A6",782.466666666667,614.76,375,"B","B","B"
"51517",51517,"A6",1375.61111111111,613.259259259259,162,"B","B","B"
"51518",51518,"A6",1805.06172839506,613.95987654321,324,"B","B","B"
"51519",51519,"A6",56.2554112554113,615.337662337662,231,"B","B","DC"
"51520",51520,"A6",214.498366013072,613.944444444444,612,"B","B","B"
"51521",51521,"A6",615.4464,615.4016,625,"B","B","CD4"
"51522",51522,"A6",1010.71573604061,614.94923857868,197,"B","B","DC"
"51523",51523,"A6",1052.2688172043,615.141577060932,558,"B","B","B"
"51524",51524,"A6",1111.82631578947,615.673684210526,190,"B","B","B"
"51525",51525,"A6",1132.43545081967,614.975409836066,976,"B","B","DC"
"51526",51526,"A6",885.52380952381,616.519480519481,231,"B","B","B"
"51527",51527,"A6",1094.28457446809,615.781914893617,376,"B","B","CD4"
"51528",51528,"A6",1746.22857142857,615.729523809524,525,"B","B","B"
"51529",51529,"A6",233.397959183673,617.280612244898,196,"B","B","B"
"51530",51530,"A6",420.046181172291,617.39431616341,563,"B","B","CD4"
"51531",51531,"A6",1850.79493087558,616.536866359447,434,"B","B","CD4"
"51532",51532,"A6",158.653409090909,617.977272727273,176,"B","B","B"
"51533",51533,"A6",552.513227513228,618.830687830688,189,"B","B","Lymphatic"
"51534",51534,"A6",718.439130434783,618.05652173913,230,"B","B","B"
"51535",51535,"A6",1211.7619047619,617.411255411255,462,"B","B","B"
"51536",51536,"A6",1234.15424164524,616.925449871465,389,"B","B","B"
"51537",51537,"A6",1269.42163355408,618.0706401766,453,"B","B","B"
"51538",51538,"A6",1731.69803921569,619.003921568627,255,"B","B","B"
"51539",51539,"A6",1925.99752475248,618.024752475248,404,"B","B","CD4"
"51540",51540,"A6",1982.3056379822,618.359050445104,337,"B","B","B"
"51541",51541,"A6",175.026699029126,619.466019417476,412,"B","B","B"
"51542",51542,"A6",388.420765027322,618.300546448087,732,"B","B","CD4"
"51543",51543,"A6",483.002631578947,620.768421052632,380,"B","B","CD4"
"51544",51544,"A6",1551.20108695652,618.391304347826,184,"T","CD4","CD4"
"51545",51545,"A6",124.51376146789,620.079510703364,327,"B","B","B"
"51546",51546,"A6",282.879478827362,619.495114006515,307,"B","B","B"
"51547",51547,"A6",797.938144329897,620.448453608247,194,"B","B","B"
"51548",51548,"A6",1422.14325068871,620.710743801653,363,"B","B","M1"
"51549",51549,"A6",1458.33983739837,620.560975609756,615,"B","B","B"
"51550",51550,"A6",1652.72359550562,620.123595505618,445,"B","B","B"
"51551",51551,"A6",1071.34426229508,620.983606557377,244,"B","B","B"
"51552",51552,"A6",1194,622.077922077922,154,"B","B","B"
"51553",51553,"A6",648.790178571429,621.669642857143,224,"B","B","B"
"51554",51554,"A6",1580.0756859035,621.377483443709,1057,"Unresolvable","Unresolvable","M1"
"51555",51555,"A6",1963.8156996587,621.174061433447,293,"B","B","B"
"51556",51556,"A6",247.331360946746,622.417159763314,338,"B","B","B"
"51557",51557,"A6",945.411538461538,624.15,260,"B","B","Lymphatic"
"51558",51558,"A6",1765.76712328767,622.931506849315,292,"Unresolvable","Unresolvable","DC"
"51559",51559,"A6",671.481690140845,623.684507042253,355,"B","B","B"
"51560",51560,"A6",691.295454545455,624.324675324675,308,"B","B","B"
"51561",51561,"A6",842.341906202723,622.868381240545,661,"B","B","B"
"51562",51562,"A6",871.40253164557,625.592405063291,395,"B","B","B"
"51563",51563,"A6",993.741654571843,623.609579100145,689,"B","B","Lymphatic"
"51564",51564,"A6",1361.37537091988,624.188427299703,674,"B","B","B"
"51565",51565,"A6",1676.83943089431,622.243902439024,492,"B","B","CD4"
"51566",51566,"A6",2014.25170068027,623.501700680272,588,"B","B","B"
"51567",51567,"A6",1535.33209647495,625.833024118738,539,"Unresolvable","Unresolvable","M1"
"51568",51568,"A6",328.053140096618,624.579710144928,207,"B","B","B"
"51569",51569,"A6",530.003712871287,625.740099009901,808,"B","B","B"
"51570",51570,"A6",89.7688022284123,626.481894150418,359,"B","B","B"
"51571",51571,"A6",264.632183908046,627.212643678161,348,"B","B","B"
"51572",51572,"A6",895.008547008547,628.320512820513,468,"B","B","B"
"51573",51573,"A6",1177.77490039841,627.525896414343,502,"B","B","B"
"51574",51574,"A6",1305.36041666667,627.813541666667,960,"B","B","B"
"51575",51575,"A6",1494.74796747967,626.674796747967,123,"B","B","B"
"51576",51576,"A6",1836.88440860215,626.900537634409,372,"B","B","CD4"
"51577",51577,"A6",2044.30128205128,626.628205128205,156,"B","B","B"
"51578",51578,"A6",16.8328125,627.153125,640,"T","CD4","CD4"
"51579",51579,"A6",1439.00263852243,627.564643799472,379,"B","B","B"
"51580",51580,"A6",1784.51531531532,628.133333333333,555,"B","B","B"
"51581",51581,"A6",1874.07407407407,628.218518518519,270,"T","CD4","CD4"
"51582",51582,"A6",658.940119760479,629.22754491018,167,"B","B","B"
"51583",51583,"A6",1632.84421534937,628.7686139748,873,"B","B","B"
"51584",51584,"A6",1897.06220657277,629.205399061033,852,"T","CD4","CD4"
"51585",51585,"A6",140.820063694268,630.300955414013,628,"B","B","B"
"51586",51586,"A6",344.681818181818,628.880952380952,462,"B","B","B"
"51587",51587,"A6",959.308108108108,629.224324324324,370,"B","B","B"
"51588",51588,"A6",1081.87132352941,630.294117647059,272,"B","B","B"
"51589",51589,"A6",40.7294832826748,630.658054711246,658,"B","B","M1"
"51590",51590,"A6",363.108747044917,630.614657210402,423,"B","B","B"
"51591",51591,"A6",465.548561151079,630.773381294964,556,"B","B","B"
"51592",51592,"A6",501.799342105263,630.572368421053,304,"B","B","B"
"51593",51593,"A6",733.704584040747,631.09337860781,589,"B","B","B"
"51594",51594,"A6",1391.6261682243,630.785046728972,642,"B","B","B"
"51595",51595,"A6",1563.1654676259,630.78896882494,417,"B","B","Lymphatic"
"51596",51596,"A6",1818.92962356792,631.063829787234,611,"B","B","CD4"
"51597",51597,"A6",1946.94171779141,631.064417177914,652,"B","B","CD4"
"51598",51598,"A6",777.735849056604,632.287735849057,212,"B","B","B"
"51599",51599,"A6",1242.40802675585,632.107023411371,299,"B","B","B"
