"","Well","cellID","pos_x","pos_y","cell_Area","k10_whole","k15_whole","CX2_full"
"35881","A05",4559,1821,625,427,"T","CD4","CD4"
"35882","A05",4560,2003,335,443,"T","CD8","CD8"
"35883","A05",4561,1729,1385,386,"T","CD8","CD8"
"35884","A05",4562,1218,1778,436,"T","CD4","CD4"
"35885","A05",4563,218,1370,353,"T","CD4","CD4"
"35886","A05",4564,454,854,349,"B","B","B"
"35887","A05",4565,437,1153,575,"T","CD4","Treg"
"35888","A05",4567,250,1640,416,"T","CD4","CD4"
"35889","A05",4568,1937,788,491,"T","CD4","CD4"
"35890","A05",4569,1992,1158,615,"T","CD4","Treg"
"35891","A05",4570,464,359,535,"B","B","B"
"35892","A05",4571,1396,565,322,"B","B","B"
"35893","A05",4572,1135,1236,568,"B","B","B"
"35894","A05",4573,1320,61,611,"B","B","B"
"35895","A05",4574,1821,172,383,"B","B","B"
"35896","A05",4575,977,1527,456,"Endothelial","Unresolvable","Endothelial"
"35897","A05",4576,609,424,534,"B","B","B"
"35898","A05",4577,1647,1677,215,"T","CD4","CD4"
"35899","A05",4578,1062,796,553,"B","B","B"
"35900","A05",4579,466,1594,406,"T","CD4","CD8"
"35901","A05",4580,389,652,503,"B","B","B"
"35902","A05",4581,1511,1702,334,"B","B","CD4"
"35903","A05",4582,130,423,379,"B","B","B"
"35904","A05",4583,1676,566,494,"B","B","B"
"35905","A05",4584,776,515,495,"B","B","B"
"35906","A05",4585,1859,864,376,"T","CD4","CD4"
"35907","A05",4586,733,562,710,"B","Endothelial","Endothelial"
"35908","A05",4587,874,110,741,"B","B","B"
"35909","A05",4588,1688,743,542,"B","B","B"
"35910","A05",4589,70,1230,599,"T","CD8","CD8"
"35911","A05",4590,1443,758,362,"B","B","B"
"35912","A05",4591,556,134,501,"B","B","B"
"35913","A05",4592,417,1212,515,"T","CD4","CD4"
"35914","A05",4593,1735,919,530,"B","B","B"
"35915","A05",4594,690,1605,668,"T","CD4","CD4"
"35916","A05",4595,1786,1708,508,"T","CD8","CD8"
"35917","A05",4596,1968,939,286,"B","B","B"
"35918","A05",4597,286,928,764,"B","CD4","DC"
"35919","A05",4598,1446,742,435,"B","B","B"
"35920","A05",4599,1519,1275,405,"B","B","CD4"
"35921","A05",4600,1765,1324,326,"T","CD4","CD4"
"35922","A05",4601,260,1110,536,"T","CD4","CD4"
"35923","A05",4602,2010,614,484,"Endothelial","Endothelial","Endothelial"
"35924","A05",4603,1099,1533,376,"B","B","CD4"
"35925","A05",4604,1574,1246,400,"T","CD8","CD8"
"35926","A05",4605,805,1175,1027,"B","B","B"
"35927","A05",4606,954,94,612,"B","B","B"
"35928","A05",4607,602,1767,531,"Endothelial","Unresolvable","CD4"
"35929","A05",4608,1267,1374,990,"B","B","M1"
"35930","A05",4609,413,700,421,"B","B","B"
"35931","A05",4610,1466,804,384,"B","B","B"
"35932","A05",4611,446,456,809,"B","CD4","DC"
"35933","A05",4612,1496,1505,693,"T","CD8","CD8"
"35934","A05",4613,530,1651,379,"T","CD4","CD4"
"35935","A05",4614,613,834,671,"B","B","B"
"35936","A05",4615,1445,101,988,"B","B","B"
"35937","A05",4616,1665,287,454,"B","B","B"
"35938","A05",4617,1596,1120,562,"B","B","CD4"
"35939","A05",4618,281,1350,657,"T","CD4","CD4"
"35940","A05",4619,1464,1553,427,"T","CD4","CD8"
"35941","A05",4620,164,652,571,"B","B","B"
"35942","A05",4621,292,739,453,"B","B","B"
"35943","A05",4622,656,306,617,"B","B","B"
"35944","A05",4623,493,905,377,"B","B","B"
"35945","A05",4624,1111,882,341,"B","B","B"
"35946","A05",4625,671,377,610,"B","B","B"
"35947","A05",4626,1970,85,557,"B","B","B"
"35948","A05",4627,1568,607,702,"T","CD8","CD8"
"35949","A05",4628,754,576,658,"B","B","B"
"35950","A05",4629,251,1038,459,"T","CD4","CD4"
"35951","A05",4630,1599,744,511,"B","B","B"
"35952","A05",4631,1171,915,617,"B","B","B"
"35953","A05",4632,1133,1323,450,"B","B","B"
"35954","A05",4633,1296,770,392,"B","B","B"
"35955","A05",4634,1718,443,867,"B","CD4","DC"
"35956","A05",4635,1874,438,585,"T","CD4","CD4"
"35957","A05",4636,961,70,372,"B","B","B"
"35958","A05",4637,1388,1011,364,"B","B","B"
"35959","A05",4638,230,810,569,"T","CD4","CD4"
"35960","A05",4639,636,1645,303,"T","CD4","CD4"
"35961","A05",4640,1382,1247,339,"B","B","CD4"
"35962","A05",4641,764,1450,558,"B","B","B"
"35963","A05",4642,1562,628,449,"T","CD8","CD8"
"35964","A05",4643,1702,959,343,"B","B","B"
"35965","A05",4644,950,1046,485,"B","B","B"
"35966","A05",4645,1570,547,568,"B","B","B"
"35967","A05",4646,1196,1467,896,"B","B","B"
"35968","A05",4647,1560,1586,447,"T","CD4","CD4"
"35969","A05",4648,1793,775,556,"T","CD4","CD4"
"35970","A05",4649,330,1833,533,"T","CD4","CD4"
"35971","A05",4650,1917,1302,796,"T","CD4","CD4"
"35972","A05",4651,113,1371,521,"T","CD8","CD8"
"35973","A05",4652,435,1392,449,"T","CD4","CD4"
"35974","A05",4653,1272,190,723,"B","B","B"
"35975","A05",4654,1685,89,628,"B","B","M1"
"35976","A05",4655,1589,160,346,"B","B","B"
"35977","A05",4656,1215,106,809,"B","B","B"
"35978","A05",4657,1740,555,303,"B","CD4","DC"
"35979","A05",4658,1702,885,527,"B","B","B"
"35980","A05",4659,1486,864,310,"B","B","B"
"35981","A05",4660,720,506,570,"B","B","B"
"35982","A05",4661,147,611,388,"B","CD4","DC"
"35983","A05",4662,1178,269,532,"B","B","B"
"35984","A05",4663,945,1218,904,"B","B","B"
"35985","A05",4664,1919,1431,793,"T","CD4","CD4"
"35986","A05",4665,594,199,446,"B","B","B"
"35987","A05",4666,411,1676,370,"T","CD8","CD8"
"35988","A05",4667,1337,606,581,"B","B","B"
"35989","A05",4668,1984,998,680,"T","CD4","CD4"
"35990","A05",4669,1957,971,452,"T","CD4","CD4"
"35991","A05",4670,845,786,1141,"B","B","B"
"35992","A05",4671,1398,529,530,"B","B","B"
"35993","A05",4672,936,546,347,"B","B","B"
"35994","A05",4673,1944,1653,748,"T","CD4","CD8"
"35995","A05",4674,1512,567,635,"B","B","B"
"35996","A05",4675,732,1495,530,"T","CD8","CD8"
"35997","A05",4676,601,1266,524,"B","CD4","CD4"
"35998","A05",4677,103,1448,680,"T","CD8","CD8"
"35999","A05",4678,1129,1538,644,"B","B","B"
"36000","A05",4679,146,822,194,"T","CD4","CD4"
"36001","A05",4680,1028,541,677,"B","B","B"
"36002","A05",4681,1574,1318,404,"B","B","CD4"
"36003","A05",4682,946,223,373,"B","B","B"
"36004","A05",4683,1634,664,728,"B","B","B"
"36005","A05",4684,1645,272,661,"B","B","B"
"36006","A05",4685,608,1846,489,"Endothelial","Unresolvable","CD4"
"36007","A05",4686,242,651,295,"T","CD4","CD4"
"36008","A05",4687,484,1532,311,"T","CD4","CD4"
"36009","A05",4688,1141,1553,422,"B","B","B"
"36010","A05",4689,1104,1065,618,"B","B","B"
"36011","A05",4690,527,793,553,"B","B","B"
"36012","A05",4691,1485,1170,432,"B","B","B"
"36013","A05",4692,1253,376,434,"B","B","B"
"36014","A05",4693,2005,1748,416,"M2","Unresolvable","CD4"
"36015","A05",4694,371,1916,332,"B","Endothelial","Endothelial"
"36016","A05",4695,673,1705,363,"T","CD4","CD4"
"36017","A05",4696,422,1545,344,"T","CD4","CD4"
"36018","A05",4697,1913,2008,513,"T","CD4","CD4"
"36019","A05",4698,584,507,593,"B","B","B"
"36020","A05",4699,133,1212,441,"T","CD4","CD4"
"36021","A05",4700,1906,1558,353,"T","CD4","CD4"
"36022","A05",4701,635,1740,666,"Endothelial","Unresolvable","CD4"
"36023","A05",4702,1353,1637,471,"T","CD4","CD4"
"36024","A05",4703,679,1166,359,"B","B","B"
"36025","A05",4704,988,856,647,"B","B","B"
"36026","A05",4705,563,207,356,"B","B","B"
"36027","A05",4706,1230,377,593,"B","B","B"
"36028","A05",4707,125,638,271,"T","CD4","CD4"
"36029","A05",4708,2002,513,444,"B","CD4","DC"
"36030","A05",4709,916,1309,859,"B","B","B"
"36031","A05",4710,1343,1937,686,"B","B","Endothelial"
"36032","A05",4711,1783,321,520,"B","CD4","DC"
"36033","A05",4712,303,1708,474,"T","CD4","CD8"
"36034","A05",4713,963,1614,681,"Endothelial","Endothelial","Endothelial"
"36035","A05",4714,1092,1895,223,"Endothelial","Unresolvable","CD4"
"36036","A05",4715,889,1055,397,"B","B","B"
"36037","A05",4716,1556,767,466,"B","B","B"
"36038","A05",4717,1740,34,409,"B","B","B"
"36039","A05",4718,134,1584,468,"T","CD8","CD8"
"36040","A05",4719,321,839,451,"T","CD4","CD4"
"36041","A05",4720,1895,386,493,"B","B","B"
"36042","A05",4721,593,1710,543,"Endothelial","Unresolvable","CD4"
"36043","A05",4722,1030,1752,270,"M2","Unresolvable","CD4"
"36044","A05",4723,874,599,279,"B","B","B"
"36045","A05",4724,197,1995,658,"M2","M2","M2"
"36046","A05",4725,1582,864,559,"B","B","B"
"36047","A05",4726,1167,1413,761,"B","B","B"
"36048","A05",4727,791,751,674,"B","B","B"
"36049","A05",4728,1225,123,456,"B","B","B"
"36050","A05",4729,351,1348,404,"T","CD4","CD4"
"36051","A05",4730,415,1527,529,"T","CD8","CD8"
"36052","A05",4731,1057,1619,643,"T","CD4","CD8"
"36053","A05",4732,677,942,376,"B","B","B"
"36054","A05",4733,1232,1731,544,"T","CD4","CD4"
"36055","A05",4734,304,85,566,"B","B","B"
"36056","A05",4735,94,459,486,"B","B","CD4"
"36057","A05",4736,1832,262,315,"T","CD4","CD4"
"36058","A05",4737,1017,1201,434,"B","B","B"
"36059","A05",4738,1756,838,419,"T","CD4","CD8"
"36060","A05",4739,195,1824,361,"T","CD8","CD8"
"36061","A05",4740,1868,72,447,"B","B","B"
"36062","A05",4741,1346,429,342,"B","B","B"
"36063","A05",4742,1409,960,525,"B","B","B"
"36064","A05",4743,631,1223,641,"B","B","B"
"36065","A05",4744,326,1466,582,"T","CD8","CD8"
"36066","A05",4745,1294,1217,928,"B","B","B"
"36067","A05",4746,784,302,781,"B","B","B"
"36068","A05",4747,788,1053,371,"B","B","B"
"36069","A05",4748,1200,551,570,"B","B","B"
"36070","A05",4749,1921,1462,275,"T","CD4","CD4"
"36071","A05",4750,1393,854,563,"B","B","B"
"36072","A05",4751,1671,1298,497,"B","B","Endothelial"
"36073","A05",4752,46,1791,410,"Endothelial","Unresolvable","CD4"
"36074","A05",4753,1537,505,274,"B","B","B"
"36075","A05",4754,571,852,388,"B","B","B"
"36076","A05",4755,1060,1500,913,"B","B","Epithelial"
"36077","A05",4756,1456,1030,432,"B","B","B"
"36078","A05",4757,1917,1699,492,"T","CD4","CD4"
"36079","A05",4758,1871,1804,308,"B","B","Endothelial"
"36080","A05",4759,1248,1742,408,"T","CD4","CD4"
"36081","A05",4760,614,898,429,"B","B","B"
"36082","A05",4761,1876,221,483,"B","B","B"
"36083","A05",4762,338,258,499,"B","B","B"
"36084","A05",4763,1184,1203,548,"B","B","B"
"36085","A05",4764,1237,578,483,"B","B","B"
"36086","A05",4765,1100,1000,673,"B","B","B"
"36087","A05",4766,1073,1042,855,"B","B","M1"
"36088","A05",4767,609,1478,510,"T","CD4","CD4"
"36089","A05",4768,1559,215,491,"B","B","B"
"36090","A05",4769,1294,1576,367,"T","CD4","CD8"
"36091","A05",4770,1549,861,582,"B","B","B"
"36092","A05",4771,1971,765,342,"T","CD4","Treg"
"36093","A05",4772,1320,1674,410,"T","CD4","CD8"
"36094","A05",4773,138,2016,261,"B","B","Endothelial"
"36095","A05",4774,288,1136,681,"T","CD4","CD4"
"36096","A05",4775,376,499,418,"B","B","Lymphatic"
"36097","A05",4776,904,479,1089,"B","B","B"
"36098","A05",4777,482,601,401,"B","B","B"
"36099","A05",4778,238,580,350,"T","CD4","CD4"
"36100","A05",4779,1315,1613,360,"Endothelial","Unresolvable","CD4"
"36101","A05",4780,408,1630,508,"T","CD4","CD4"
"36102","A05",4781,635,929,452,"B","B","B"
"36103","A05",4782,1386,1181,455,"B","B","B"
"36104","A05",4783,921,1959,509,"B","B","Endothelial"
"36105","A05",4784,322,1521,398,"T","CD4","CD4"
"36106","A05",4785,799,354,479,"B","B","B"
"36107","A05",4786,1771,1035,234,"T","CD4","CD4"
"36108","A05",4787,1583,882,350,"B","B","B"
"36109","A05",4788,1751,1558,400,"Endothelial","Endothelial","Endothelial"
"36110","A05",4789,159,1763,331,"T","CD4","CD8"
"36111","A05",4790,645,1628,386,"B","B","Endothelial"
"36112","A05",4791,1929,339,552,"B","CD4","DC"
"36113","A05",4792,1427,1140,440,"T","CD8","CD8"
"36114","A05",4793,180,1362,308,"T","CD4","CD4"
"36115","A05",4794,1122,1138,653,"B","B","B"
"36116","A05",4795,1507,1227,415,"B","B","CD4"
"36117","A05",4796,1984,550,334,"T","CD4","CD4"
"36118","A05",4797,1686,350,410,"B","B","B"
"36119","A05",4798,2027,858,715,"B","B","B"
"36120","A05",4799,439,1844,415,"T","CD4","CD4"
"36121","A05",4800,1752,905,422,"B","B","B"
"36122","A05",4801,91,1877,450,"B","B","Endothelial"
"36123","A05",4802,109,413,370,"B","B","B"
"36124","A05",4803,443,356,850,"B","B","B"
"36125","A05",4804,1594,57,423,"B","B","B"
"36126","A05",4805,1811,157,452,"B","B","B"
"36127","A05",4806,1342,1216,427,"B","B","B"
"36128","A05",4807,1501,438,268,"B","B","B"
"36129","A05",4808,360,1237,280,"T","CD4","CD4"
"36130","A05",4809,1736,656,436,"B","CD4","DC"
"36131","A05",4810,817,259,374,"B","B","B"
"36132","A05",4811,1404,916,466,"B","B","B"
"36133","A05",4812,753,1579,669,"T","CD4","CD4"
"36134","A05",4813,1866,885,541,"T","CD4","CD4"
"36135","A05",4814,1845,1337,438,"T","CD4","CD4"
"36136","A05",4815,870,714,902,"B","B","B"
"36137","A05",4816,1094,1671,571,"Endothelial","Unresolvable","Endothelial"
"36138","A05",4817,1812,225,617,"B","B","B"
"36139","A05",4818,1356,1902,521,"T","CD8","CD8"
"36140","A05",4819,1740,281,331,"T","CD8","CD8"
"36141","A05",4820,241,1872,630,"T","CD4","CD8"
"36142","A05",4821,1972,813,387,"T","CD4","CD4"
"36143","A05",4822,427,1771,648,"T","CD4","CD4"
"36144","A05",4823,1482,144,491,"B","B","B"
"36145","A05",4824,635,72,518,"B","B","B"
"36146","A05",4825,773,708,752,"B","B","B"
"36147","A05",4826,548,1210,404,"B","B","CD4"
"36148","A05",4827,26,1677,390,"B","Endothelial","Endothelial"
"36149","A05",4828,556,1792,700,"T","CD8","CD8"
"36150","A05",4829,928,387,565,"B","B","B"
"36151","A05",4830,184,93,386,"B","B","B"
"36152","A05",4831,411,655,384,"B","B","B"
"36153","A05",4832,1055,467,500,"B","B","B"
"36154","A05",4833,1097,1883,268,"T","CD4","Treg"
"36155","A05",4834,241,1419,356,"T","CD8","CD8"
"36156","A05",4835,140,1323,410,"T","CD4","CD4"
"36157","A05",4836,1381,797,644,"B","B","B"
"36158","A05",4837,1100,1910,535,"Endothelial","Unresolvable","Endothelial"
"36159","A05",4838,1102,1585,627,"B","B","CD4"
"36160","A05",4839,781,383,456,"B","B","B"
"36161","A05",4840,1558,894,543,"B","B","B"
"36162","A05",4841,1204,571,400,"B","B","B"
"36163","A05",4842,1248,1532,535,"B","B","Epithelial"
"36164","A05",4843,1624,380,973,"B","B","B"
"36165","A05",4845,149,1567,512,"T","CD4","CD4"
"36166","A05",4846,439,188,703,"B","B","B"
"36167","A05",4847,1758,527,382,"B","CD4","CD4"
"36168","A05",4848,755,1627,316,"T","CD8","CD8"
"36169","A05",4849,2000,236,739,"B","B","B"
"36170","A05",4850,1623,1149,420,"B","B","CD4"
"36171","A05",4851,395,1170,395,"T","CD4","CD4"
"36172","A05",4852,848,1277,973,"B","B","B"
"36173","A05",4853,187,1172,472,"T","CD4","CD4"
"36174","A05",4854,1037,37,1131,"B","Endothelial","Endothelial"
"36175","A05",4855,1454,1259,496,"B","B","CD4"
"36176","A05",4856,617,84,561,"B","B","B"
"36177","A05",4857,242,450,946,"B","B","B"
"36178","A05",4858,1604,1500,413,"T","CD4","CD8"
"36179","A05",4859,929,415,645,"B","B","B"
"36180","A05",4860,277,1193,332,"T","CD4","CD4"
"36181","A05",4861,539,977,821,"B","B","B"
"36182","A05",4862,1835,1529,841,"B","B","CD4"
"36183","A05",4863,567,157,566,"B","B","B"
"36184","A05",4864,1161,1812,613,"B","B","B"
"36185","A05",4865,759,958,431,"B","B","B"
"36186","A05",4866,483,1008,384,"B","B","B"
"36187","A05",4867,1242,483,552,"B","B","B"
"36188","A05",4868,1986,1774,1297,"M2","Unresolvable","CD8"
"36189","A05",4869,597,906,508,"B","B","B"
"36190","A05",4870,1972,1077,477,"T","CD4","CD4"
"36191","A05",4871,742,497,639,"B","B","B"
"36192","A05",4872,128,440,494,"B","B","B"
"36193","A05",4873,1054,1896,457,"Endothelial","Unresolvable","CD4"
"36194","A05",4874,338,1549,513,"T","CD4","Treg"
"36195","A05",4875,389,1007,410,"T","CD4","CD4"
"36196","A05",4876,1800,1744,339,"T","CD4","CD4"
"36197","A05",4877,1423,605,720,"B","B","B"
"36198","A05",4878,1645,86,671,"B","B","B"
"36199","A05",4879,1574,1143,529,"B","B","CD4"
"36200","A05",4880,284,1496,983,"T","CD4","CD4"
"36201","A05",4881,897,1721,348,"Endothelial","Unresolvable","CD4"
"36202","A05",4882,1204,77,529,"B","B","B"
"36203","A05",4883,1924,450,737,"T","CD4","CD8"
"36204","A05",4884,1306,691,391,"B","B","B"
"36205","A05",4885,58,781,539,"T","CD4","CD4"
"36206","A05",4886,1381,111,404,"B","B","B"
"36207","A05",4887,541,509,377,"B","B","B"
"36208","A05",4888,651,1811,435,"Endothelial","Unresolvable","Endothelial"
"36209","A05",4889,60,1457,621,"T","CD4","CD4"
"36210","A05",4890,1284,714,450,"T","CD4","CD8"
"36211","A05",4891,492,1392,460,"T","CD8","CD8"
"36212","A05",4892,36,1160,433,"T","CD4","CD4"
"36213","A05",4893,150,1862,546,"T","CD4","CD8"
"36214","A05",4894,786,997,561,"B","B","B"
"36215","A05",4895,572,1858,622,"Endothelial","Unresolvable","CD4"
"36216","A05",4896,547,664,544,"B","B","B"
"36217","A05",4897,2022,688,600,"B","B","B"
"36218","A05",4898,1304,111,437,"B","B","B"
"36219","A05",4899,951,1252,632,"B","B","B"
"36220","A05",4900,1372,1295,471,"B","B","CD4"
"36221","A05",4901,1616,442,475,"B","B","B"
"36222","A05",4902,1039,679,557,"B","B","B"
"36223","A05",4903,626,510,456,"B","B","B"
"36224","A05",4904,1441,1795,393,"Endothelial","Unresolvable","Endothelial"
"36225","A05",4905,602,978,425,"B","B","B"
"36226","A05",4906,877,1878,500,"T","CD4","CD4"
"36227","A05",4907,1782,1062,416,"T","CD4","CD4"
"36228","A05",4908,956,593,688,"B","B","B"
"36229","A05",4909,647,201,379,"B","B","B"
"36230","A05",4910,1756,142,660,"B","B","B"
"36231","A05",4911,900,1210,753,"B","B","B"
"36232","A05",4912,1459,937,312,"B","B","B"
"36233","A05",4913,408,1944,606,"M2","M2","M2"
"36234","A05",4914,831,134,829,"B","B","B"
"36235","A05",4915,1189,1773,511,"B","B","B"
"36236","A05",4916,712,1667,775,"T","CD4","CD4"
"36237","A05",4917,1147,811,454,"B","B","B"
"36238","A05",4918,1176,1700,707,"B","CD4","DC"
"36239","A05",4919,1446,840,923,"B","B","B"
"36240","A05",4920,501,1185,527,"T","CD4","CD4"
"36241","A05",4921,572,1600,750,"B","B","CD4"
"36242","A05",4922,1200,592,375,"B","B","B"
"36243","A05",4923,145,956,544,"T","CD4","CD4"
"36244","A05",4924,507,937,639,"B","B","B"
"36245","A05",4925,720,1717,283,"Endothelial","Unresolvable","CD4"
"36246","A05",4926,43,1187,445,"T","CD4","CD4"
"36247","A05",4927,975,380,441,"B","B","B"
"36248","A05",4928,609,772,416,"B","B","B"
"36249","A05",4929,1063,162,568,"B","B","B"
"36250","A05",4930,1556,472,565,"B","B","B"
"36251","A05",4931,1548,943,384,"B","B","B"
"36252","A05",4932,282,645,409,"B","CD4","DC"
"36253","A05",4933,169,1221,234,"T","CD4","CD4"
"36254","A05",4934,1757,1135,485,"T","CD4","CD4"
"36255","A05",4935,446,1319,583,"T","CD4","CD4"
"36256","A05",4936,776,1741,433,"Endothelial","Unresolvable","CD4"
"36257","A05",4937,260,827,494,"T","CD4","CD4"
"36258","A05",4938,932,329,568,"B","B","B"
"36259","A05",4939,1038,1347,341,"B","B","B"
"36260","A05",4940,438,1205,536,"T","CD8","CD8"
"36261","A05",4941,155,1278,513,"T","CD4","CD4"
"36262","A05",4942,1081,1879,212,"Endothelial","Unresolvable","CD4"
"36263","A05",4943,235,1366,412,"T","CD4","CD4"
"36264","A05",4944,442,717,589,"B","B","B"
"36265","A05",4945,1364,1102,1003,"B","B","B"
"36266","A05",4946,592,451,684,"B","B","B"
"36267","A05",4947,1442,1133,402,"B","B","CD4"
"36268","A05",4948,652,1643,292,"T","CD4","CD4"
"36269","A05",4949,365,582,297,"B","B","B"
"36270","A05",4950,48,1371,535,"T","CD8","CD8"
"36271","A05",4951,1236,1696,329,"T","CD4","CD4"
"36272","A05",4952,429,829,417,"B","B","Endothelial"
"36273","A05",4953,1640,422,764,"B","B","B"
"36274","A05",4954,1734,1634,512,"T","CD4","CD4"
"36275","A05",4955,1020,1838,415,"T","CD4","CD4"
"36276","A05",4956,713,756,684,"B","B","B"
"36277","A05",4957,943,1895,380,"T","CD4","CD4"
"36278","A05",4958,161,1434,375,"T","CD4","CD4"
"36279","A05",4959,990,875,714,"B","B","B"
"36280","A05",4960,688,626,621,"B","B","B"
"36281","A05",4961,953,1917,754,"Endothelial","Unresolvable","Endothelial"
"36282","A05",4962,1492,60,364,"B","B","B"
"36283","A05",4963,1469,823,556,"B","B","B"
"36284","A05",4964,1286,1703,578,"T","CD4","CD4"
"36285","A05",4965,659,1615,481,"T","CD4","CD8"
"36286","A05",4966,1137,342,638,"B","B","B"
"36287","A05",4967,1515,933,350,"B","B","B"
"36288","A05",4968,1384,1225,778,"B","B","B"
"36289","A05",4969,224,223,560,"B","B","B"
"36290","A05",4970,846,1594,545,"Endothelial","Unresolvable","CD4"
"36291","A05",4971,228,1714,790,"M2","Unresolvable","CD8"
"36292","A05",4972,638,1508,330,"T","CD4","CD4"
"36293","A05",4973,1654,305,410,"B","B","B"
"36294","A05",4974,1935,571,557,"T","CD4","CD4"
"36295","A05",4975,412,687,437,"B","B","B"
"36296","A05",4976,1410,664,466,"B","B","B"
"36297","A05",4977,1223,1645,744,"Endothelial","Unresolvable","CD4"
"36298","A05",4978,1281,235,287,"B","B","B"
"36299","A05",4979,1377,930,565,"B","B","B"
"36300","A05",4980,1466,409,626,"B","B","B"
"36301","A05",4981,1543,628,563,"B","B","B"
"36302","A05",4982,152,1251,666,"T","CD4","CD4"
"36303","A05",4983,651,585,567,"B","B","B"
"36304","A05",4984,1026,1056,483,"B","B","B"
"36305","A05",4985,1612,60,431,"B","B","B"
"36306","A05",4986,1398,55,362,"B","B","B"
"36307","A05",4987,1445,1554,660,"T","CD4","CD8"
"36308","A05",4988,36,60,562,"B","B","B"
"36309","A05",4989,1350,1398,425,"B","B","B"
"36310","A05",4990,769,1700,289,"Endothelial","Unresolvable","CD4"
"36311","A05",4991,1133,1386,451,"B","B","B"
"36312","A05",4992,682,1853,601,"M2","Unresolvable","CD8"
"36313","A05",4993,183,1754,611,"T","CD4","CD4"
"36314","A05",4994,51,1021,429,"T","CD4","CD4"
"36315","A05",4995,310,1030,476,"T","CD4","CD4"
"36316","A05",4996,1684,635,655,"Unresolvable","Unresolvable","M1"
"36317","A05",4997,217,1069,532,"T","CD4","CD4"
"36318","A05",4998,867,450,671,"B","B","B"
"36319","A05",4999,1067,1237,525,"B","B","B"
"36320","A05",5000,674,483,636,"B","B","B"
"36321","A05",5001,1914,1616,555,"T","CD4","CD4"
"36322","A05",5002,201,124,530,"B","B","B"
